Global_active_power,Date,Time
1.446,2007-06-06,00:11:00
1.4,2007-06-06,00:21:00
3.396,2007-06-06,00:31:00
1.246,2007-06-06,00:41:00
1.246,2007-06-06,00:51:00
1.288,2007-06-06,01:01:00
1.284,2007-06-06,01:11:00
1.202,2007-06-06,01:21:00
1.26,2007-06-06,01:31:00
1.26,2007-06-06,01:41:00
1.232,2007-06-06,01:51:00
0.364,2007-06-06,02:01:00
0.356,2007-06-06,02:11:00
0.32,2007-06-06,02:21:00
0.316,2007-06-06,02:31:00
0.25,2007-06-06,02:41:00
0.35,2007-06-06,02:51:00
0.418,2007-06-06,03:01:00
0.316,2007-06-06,03:11:00
0.25,2007-06-06,03:21:00
0.18,2007-06-06,03:31:00
0.284,2007-06-06,03:41:00
0.348,2007-06-06,03:51:00
0.246,2007-06-06,04:01:00
0.178,2007-06-06,04:11:00
0.178,2007-06-06,04:21:00
0.288,2007-06-06,04:31:00
0.344,2007-06-06,04:41:00
0.254,2007-06-06,04:51:00
0.178,2007-06-06,05:01:00
0.178,2007-06-06,05:11:00
0.254,2007-06-06,05:21:00
0.44,2007-06-06,05:31:00
0.356,2007-06-06,05:41:00
0.254,2007-06-06,05:51:00
0.252,2007-06-06,06:01:00
0.654,2007-06-06,06:11:00
1.382,2007-06-06,06:21:00
1.726,2007-06-06,06:31:00
2.294,2007-06-06,06:41:00
5.326,2007-06-06,06:51:00
1.498,2007-06-06,07:01:00
2.07,2007-06-06,07:11:00
1.496,2007-06-06,07:21:00
1.442,2007-06-06,07:31:00
1.458,2007-06-06,07:41:00
1.872,2007-06-06,07:51:00
1.322,2007-06-06,08:01:00
1.306,2007-06-06,08:11:00
1.484,2007-06-06,08:21:00
1.912,2007-06-06,08:31:00
1.422,2007-06-06,08:41:00
1.408,2007-06-06,08:51:00
1.382,2007-06-06,09:01:00
1.38,2007-06-06,09:11:00
1.248,2007-06-06,09:21:00
1.444,2007-06-06,09:31:00
2.43,2007-06-06,09:41:00
1.342,2007-06-06,09:51:00
1.348,2007-06-06,10:01:00
1.244,2007-06-06,10:11:00
1.3,2007-06-06,10:21:00
1.184,2007-06-06,10:31:00
1.336,2007-06-06,10:41:00
1.366,2007-06-06,10:51:00
1.518,2007-06-06,11:01:00
1.74,2007-06-06,11:11:00
1.752,2007-06-06,11:21:00
1.764,2007-06-06,11:31:00
0.876,2007-06-06,11:41:00
0.87,2007-06-06,11:51:00
0.774,2007-06-06,12:01:00
0.772,2007-06-06,12:11:00
0.534,2007-06-06,12:21:00
0.498,2007-06-06,12:31:00
0.492,2007-06-06,12:41:00
1.886,2007-06-06,12:51:00
0.596,2007-06-06,13:01:00
0.44,2007-06-06,13:11:00
0.26,2007-06-06,13:21:00
0.362,2007-06-06,13:31:00
0.356,2007-06-06,13:41:00
0.462,2007-06-06,13:51:00
0.326,2007-06-06,14:01:00
0.358,2007-06-06,14:11:00
0.256,2007-06-06,14:21:00
1.51,2007-06-06,14:31:00
1.428,2007-06-06,14:41:00
3.644,2007-06-06,14:51:00
1.396,2007-06-06,15:01:00
1.396,2007-06-06,15:11:00
0.366,2007-06-06,15:21:00
0.532,2007-06-06,15:31:00
0.622,2007-06-06,15:41:00
0.524,2007-06-06,15:51:00
2.68,2007-06-06,16:01:00
2.74,2007-06-06,16:11:00
0.564,2007-06-06,16:21:00
0.784,2007-06-06,16:31:00
0.522,2007-06-06,16:41:00
0.506,2007-06-06,16:51:00
0.358,2007-06-06,17:01:00
0.382,2007-06-06,17:11:00
0.358,2007-06-06,17:21:00
0.532,2007-06-06,17:31:00
0.522,2007-06-06,17:41:00
0.456,2007-06-06,17:51:00
0.39,2007-06-06,18:01:00
0.522,2007-06-06,18:11:00
0.36,2007-06-06,18:21:00
0.464,2007-06-06,18:31:00
0.68,2007-06-06,18:41:00
0.758,2007-06-06,18:51:00
0.468,2007-06-06,19:01:00
1.7,2007-06-06,19:11:00
4.762,2007-06-06,19:21:00
2.322,2007-06-06,19:31:00
2.128,2007-06-06,19:41:00
2.23,2007-06-06,19:51:00
3.91,2007-06-06,20:01:00
2.192,2007-06-06,20:11:00
1.336,2007-06-06,20:21:00
1.452,2007-06-06,20:31:00
1.35,2007-06-06,20:41:00
1.324,2007-06-06,20:51:00
1.868,2007-06-06,21:01:00
1.606,2007-06-06,21:11:00
1.822,2007-06-06,21:21:00
1.782,2007-06-06,21:31:00
4.03,2007-06-06,21:41:00
1.784,2007-06-06,21:51:00
2.092,2007-06-06,22:02:00
3.008,2007-06-06,22:12:00
1.87,2007-06-06,22:22:00
1.946,2007-06-06,22:32:00
1.584,2007-06-06,22:42:00
1.404,2007-06-06,22:52:00
3.488,2007-06-06,23:02:00
1.308,2007-06-06,23:12:00
1.264,2007-06-06,23:22:00
0.36,2007-06-06,23:32:00
0.364,2007-06-06,23:42:00
0.252,2007-06-06,23:52:00
0.314,2007-06-07,00:02:00
0.31,2007-06-07,00:12:00
0.322,2007-06-07,00:22:00
0.338,2007-06-07,00:32:00
0.334,2007-06-07,00:42:00
0.308,2007-06-07,00:52:00
0.238,2007-06-07,01:02:00
0.174,2007-06-07,01:12:00
0.28,2007-06-07,01:22:00
0.336,2007-06-07,01:32:00
0.334,2007-06-07,01:42:00
0.21,2007-06-07,01:52:00
0.172,2007-06-07,02:02:00
0.172,2007-06-07,02:12:00
0.35,2007-06-07,02:22:00
0.336,2007-06-07,02:32:00
0.172,2007-06-07,02:42:00
0.172,2007-06-07,02:52:00
0.258,2007-06-07,03:02:00
0.324,2007-06-07,03:12:00
0.41,2007-06-07,03:22:00
0.338,2007-06-07,03:32:00
0.248,2007-06-07,03:42:00
0.244,2007-06-07,03:52:00
0.312,2007-06-07,04:02:00
0.35,2007-06-07,04:12:00
0.27,2007-06-07,04:22:00
0.266,2007-06-07,04:32:00
0.25,2007-06-07,04:42:00
0.24,2007-06-07,04:52:00
0.172,2007-06-07,05:02:00
0.274,2007-06-07,05:12:00
0.268,2007-06-07,05:22:00
0.242,2007-06-07,05:32:00
0.176,2007-06-07,05:42:00
0.178,2007-06-07,05:52:00
0.178,2007-06-07,06:02:00
0.354,2007-06-07,06:12:00
0.422,2007-06-07,06:22:00
0.258,2007-06-07,06:32:00
0.248,2007-06-07,06:42:00
1.6,2007-06-07,06:52:00
0.57,2007-06-07,07:02:00
0.556,2007-06-07,07:12:00
0.548,2007-06-07,07:22:00
1.81,2007-06-07,07:32:00
1.854,2007-06-07,07:42:00
1.85,2007-06-07,07:52:00
1.362,2007-06-07,08:02:00
1.33,2007-06-07,08:12:00
1.328,2007-06-07,08:22:00
1.326,2007-06-07,08:32:00
1.24,2007-06-07,08:42:00
1.168,2007-06-07,08:52:00
1.166,2007-06-07,09:02:00
1.272,2007-06-07,09:12:00
1.33,2007-06-07,09:22:00
1.26,2007-06-07,09:32:00
1.264,2007-06-07,09:42:00
1.262,2007-06-07,09:52:00
0.356,2007-06-07,10:02:00
0.414,2007-06-07,10:12:00
0.32,2007-06-07,10:22:00
0.252,2007-06-07,10:32:00
0.252,2007-06-07,10:42:00
0.352,2007-06-07,10:52:00
0.39,2007-06-07,11:02:00
0.26,2007-06-07,11:12:00
0.182,2007-06-07,11:22:00
0.184,2007-06-07,11:32:00
0.29,2007-06-07,11:42:00
0.344,2007-06-07,11:52:00
0.272,2007-06-07,12:02:00
0.18,2007-06-07,12:12:00
0.178,2007-06-07,12:22:00
0.366,2007-06-07,12:32:00
0.344,2007-06-07,12:42:00
0.274,2007-06-07,12:52:00
0.182,2007-06-07,13:02:00
0.268,2007-06-07,13:12:00
0.372,2007-06-07,13:22:00
0.416,2007-06-07,13:32:00
0.342,2007-06-07,13:42:00
0.252,2007-06-07,13:52:00
0.248,2007-06-07,14:02:00
0.326,2007-06-07,14:12:00
0.458,2007-06-07,14:22:00
0.374,2007-06-07,14:32:00
0.734,2007-06-07,14:42:00
0.68,2007-06-07,14:52:00
0.676,2007-06-07,15:02:00
0.776,2007-06-07,15:12:00
0.844,2007-06-07,15:22:00
0.744,2007-06-07,15:32:00
0.672,2007-06-07,15:42:00
0.768,2007-06-07,15:52:00
0.752,2007-06-07,16:02:00
0.826,2007-06-07,16:12:00
0.828,2007-06-07,16:22:00
0.748,2007-06-07,16:32:00
0.75,2007-06-07,16:42:00
0.74,2007-06-07,16:52:00
0.908,2007-06-07,17:02:00
0.896,2007-06-07,17:12:00
0.826,2007-06-07,17:22:00
0.734,2007-06-07,17:32:00
0.74,2007-06-07,17:42:00
0.938,2007-06-07,17:52:00
0.834,2007-06-07,18:02:00
2.212,2007-06-07,18:12:00
0.828,2007-06-07,18:22:00
0.734,2007-06-07,18:32:00
0.79,2007-06-07,18:42:00
1.988,2007-06-07,18:52:00
1.888,2007-06-07,19:02:00
1.902,2007-06-07,19:12:00
1.472,2007-06-07,19:22:00
1.354,2007-06-07,19:32:00
0.352,2007-06-07,19:42:00
0.302,2007-06-07,19:52:00
0.754,2007-06-07,20:02:00
2.356,2007-06-07,20:12:00
0.826,2007-06-07,20:22:00
0.682,2007-06-07,20:32:00
2.152,2007-06-07,20:42:00
2.95,2007-06-07,20:52:00
2.986,2007-06-07,21:02:00
0.936,2007-06-07,21:12:00
0.62,2007-06-07,21:22:00
0.474,2007-06-07,21:32:00
2.528,2007-06-07,21:42:00
0.582,2007-06-07,21:52:00
0.456,2007-06-07,22:02:00
0.588,2007-06-07,22:12:00
1.572,2007-06-07,22:22:00
1.376,2007-06-07,22:32:00
1.346,2007-06-07,22:42:00
1.304,2007-06-07,22:52:00
0.428,2007-06-07,23:02:00
0.412,2007-06-07,23:12:00
0.414,2007-06-07,23:22:00
0.324,2007-06-07,23:32:00
0.358,2007-06-07,23:42:00
0.342,2007-06-07,23:52:00
0.436,2007-06-08,00:02:00
0.358,2007-06-08,00:12:00
0.354,2007-06-08,00:22:00
0.256,2007-06-08,00:32:00
0.318,2007-06-08,00:42:00
0.18,2007-06-08,00:52:00
0.28,2007-06-08,01:02:00
0.272,2007-06-08,01:12:00
0.252,2007-06-08,01:22:00
0.244,2007-06-08,01:32:00
0.174,2007-06-08,01:42:00
0.198,2007-06-08,01:52:00
0.272,2007-06-08,02:02:00
0.338,2007-06-08,02:12:00
0.172,2007-06-08,02:22:00
0.174,2007-06-08,02:32:00
0.172,2007-06-08,02:42:00
0.36,2007-06-08,02:52:00
0.41,2007-06-08,03:02:00
0.246,2007-06-08,03:12:00
0.246,2007-06-08,03:22:00
0.244,2007-06-08,03:32:00
0.424,2007-06-08,03:42:00
0.404,2007-06-08,03:52:00
0.242,2007-06-08,04:02:00
0.174,2007-06-08,04:12:00
0.174,2007-06-08,04:22:00
0.246,2007-06-08,04:32:00
0.274,2007-06-08,04:42:00
0.27,2007-06-08,04:52:00
0.174,2007-06-08,05:02:00
0.25,2007-06-08,05:12:00
0.242,2007-06-08,05:22:00
0.278,2007-06-08,05:32:00
0.27,2007-06-08,05:42:00
0.176,2007-06-08,05:52:00
0.248,2007-06-08,06:02:00
0.272,2007-06-08,06:12:00
0.368,2007-06-08,06:22:00
0.348,2007-06-08,06:32:00
0.322,2007-06-08,06:42:00
0.31,2007-06-08,06:52:00
0.24,2007-06-08,07:02:00
0.244,2007-06-08,07:12:00
0.402,2007-06-08,07:22:00
0.46,2007-06-08,07:32:00
1.432,2007-06-08,07:42:00
1.376,2007-06-08,07:52:00
1.444,2007-06-08,08:02:00
1.52,2007-06-08,08:12:00
1.298,2007-06-08,08:22:00
1.31,2007-06-08,08:32:00
1.206,2007-06-08,08:42:00
1.378,2007-06-08,08:52:00
1.37,2007-06-08,09:02:00
1.374,2007-06-08,09:12:00
3.626,2007-06-08,09:22:00
1.364,2007-06-08,09:32:00
2.724,2007-06-08,09:42:00
2.422,2007-06-08,09:52:00
1.49,2007-06-08,10:02:00
2.308,2007-06-08,10:12:00
3.308,2007-06-08,10:22:00
3.344,2007-06-08,10:32:00
3.662,2007-06-08,10:42:00
3.298,2007-06-08,10:52:00
1.63,2007-06-08,11:02:00
4.312,2007-06-08,11:12:00
3.634,2007-06-08,11:22:00
1.486,2007-06-08,11:32:00
1.692,2007-06-08,11:42:00
1.52,2007-06-08,11:52:00
1.52,2007-06-08,12:02:00
1.48,2007-06-08,12:12:00
1.686,2007-06-08,12:22:00
5.308,2007-06-08,12:32:00
3.402,2007-06-08,12:42:00
3.334,2007-06-08,12:52:00
2.816,2007-06-08,13:02:00
3.604,2007-06-08,13:12:00
1.54,2007-06-08,13:22:00
1.602,2007-06-08,13:32:00
3.508,2007-06-08,13:42:00
4.468,2007-06-08,13:52:00
3.05,2007-06-08,14:02:00
4.026,2007-06-08,14:12:00
1.612,2007-06-08,14:22:00
1.44,2007-06-08,14:32:00
2.2,2007-06-08,14:42:00
3.064,2007-06-08,14:52:00
1.85,2007-06-08,15:02:00
1.91,2007-06-08,15:12:00
1.546,2007-06-08,15:22:00
0.702,2007-06-08,15:32:00
0.792,2007-06-08,15:42:00
0.486,2007-06-08,15:52:00
0.308,2007-06-08,16:02:00
0.408,2007-06-08,16:12:00
0.494,2007-06-08,16:22:00
0.39,2007-06-08,16:32:00
0.324,2007-06-08,16:42:00
0.304,2007-06-08,16:52:00
0.346,2007-06-08,17:02:00
0.426,2007-06-08,17:12:00
0.412,2007-06-08,17:22:00
1.328,2007-06-08,17:32:00
3.204,2007-06-08,17:42:00
7.066,2007-06-08,17:52:00
2.668,2007-06-08,18:02:00
2.002,2007-06-08,18:12:00
1.548,2007-06-08,18:22:00
2.414,2007-06-08,18:32:00
3.612,2007-06-08,18:42:00
1.51,2007-06-08,18:52:00
1.514,2007-06-08,19:02:00
1.448,2007-06-08,19:12:00
1.366,2007-06-08,19:22:00
1.698,2007-06-08,19:32:00
6.004,2007-06-08,19:42:00
3.178,2007-06-08,19:52:00
5.676,2007-06-08,20:02:00
4.906,2007-06-08,20:12:00
2.552,2007-06-08,20:22:00
6.426,2007-06-08,20:32:00
4.412,2007-06-08,20:42:00
2.484,2007-06-08,20:52:00
2.052,2007-06-08,21:02:00
1.764,2007-06-08,21:12:00
0.622,2007-06-08,21:22:00
0.636,2007-06-08,21:32:00
0.814,2007-06-08,21:42:00
0.932,2007-06-08,21:52:00
0.54,2007-06-08,22:02:00
0.572,2007-06-08,22:12:00
0.86,2007-06-08,22:22:00
0.46,2007-06-08,22:32:00
0.382,2007-06-08,22:42:00
0.374,2007-06-08,22:52:00
0.374,2007-06-08,23:02:00
0.374,2007-06-08,23:12:00
0.436,2007-06-08,23:22:00
0.53,2007-06-08,23:32:00
0.426,2007-06-08,23:42:00
0.746,2007-06-08,23:52:00
1.404,2007-06-09,00:02:00
0.558,2007-06-09,00:12:00
0.32,2007-06-09,00:22:00
0.42,2007-06-09,00:32:00
0.44,2007-06-09,00:42:00
0.282,2007-06-09,00:52:00
0.338,2007-06-09,01:02:00
0.268,2007-06-09,01:12:00
1.422,2007-06-09,01:22:00
1.348,2007-06-09,01:32:00
1.288,2007-06-09,01:42:00
0.258,2007-06-09,01:52:00
0.26,2007-06-09,02:02:00
0.408,2007-06-09,02:12:00
0.374,2007-06-09,02:22:00
0.362,2007-06-09,02:32:00
0.272,2007-06-09,02:42:00
0.264,2007-06-09,02:52:00
0.194,2007-06-09,03:02:00
0.296,2007-06-09,03:12:00
0.29,2007-06-09,03:22:00
0.266,2007-06-09,03:32:00
0.194,2007-06-09,03:42:00
0.28,2007-06-09,03:52:00
0.376,2007-06-09,04:02:00
0.37,2007-06-09,04:12:00
0.264,2007-06-09,04:22:00
0.196,2007-06-09,04:32:00
0.196,2007-06-09,04:42:00
0.194,2007-06-09,04:52:00
0.37,2007-06-09,05:02:00
0.358,2007-06-09,05:12:00
0.282,2007-06-09,05:22:00
0.272,2007-06-09,05:32:00
0.194,2007-06-09,05:42:00
0.374,2007-06-09,05:52:00
0.29,2007-06-09,06:02:00
0.194,2007-06-09,06:12:00
0.194,2007-06-09,06:22:00
0.232,2007-06-09,06:32:00
0.352,2007-06-09,06:42:00
0.382,2007-06-09,06:52:00
0.368,2007-06-09,07:02:00
0.268,2007-06-09,07:12:00
0.268,2007-06-09,07:22:00
0.19,2007-06-09,07:32:00
2.57,2007-06-09,07:42:00
0.35,2007-06-09,07:52:00
0.326,2007-06-09,08:02:00
0.276,2007-06-09,08:12:00
0.584,2007-06-09,08:22:00
1.656,2007-06-09,08:32:00
1.514,2007-06-09,08:42:00
1.518,2007-06-09,08:52:00
1.284,2007-06-09,09:02:00
1.354,2007-06-09,09:12:00
1.344,2007-06-09,09:22:00
0.4,2007-06-09,09:32:00
0.402,2007-06-09,09:42:00
0.374,2007-06-09,09:52:00
2.614,2007-06-09,10:02:00
0.478,2007-06-09,10:12:00
0.464,2007-06-09,10:22:00
0.518,2007-06-09,10:32:00
0.39,2007-06-09,10:42:00
2.516,2007-06-09,10:52:00
0.402,2007-06-09,11:02:00
0.394,2007-06-09,11:12:00
0.388,2007-06-09,11:22:00
0.54,2007-06-09,11:32:00
0.574,2007-06-09,11:42:00
0.546,2007-06-09,11:53:00
0.572,2007-06-09,12:03:00
0.462,2007-06-09,12:14:00
0.584,2007-06-09,12:24:00
0.394,2007-06-09,12:34:00
0.392,2007-06-09,12:44:00
0.392,2007-06-09,12:54:00
0.3,2007-06-09,13:04:00
1.822,2007-06-09,13:14:00
0.478,2007-06-09,13:24:00
0.32,2007-06-09,13:34:00
0.522,2007-06-09,13:44:00
1.558,2007-06-09,13:54:00
2.488,2007-06-09,14:04:00
1.342,2007-06-09,14:14:00
1.34,2007-06-09,14:24:00
0.92,2007-06-09,14:34:00
0.388,2007-06-09,14:44:00
0.386,2007-06-09,14:54:00
0.386,2007-06-09,15:04:00
0.38,2007-06-09,15:14:00
0.374,2007-06-09,15:24:00
0.368,2007-06-09,15:34:00
0.466,2007-06-09,15:44:00
0.386,2007-06-09,15:54:00
0.384,2007-06-09,16:04:00
0.694,2007-06-09,16:14:00
0.932,2007-06-09,16:24:00
0.654,2007-06-09,16:34:00
0.478,2007-06-09,16:44:00
0.538,2007-06-09,16:54:00
0.596,2007-06-09,17:04:00
0.578,2007-06-09,17:14:00
0.584,2007-06-09,17:24:00
0.482,2007-06-09,17:34:00
0.504,2007-06-09,17:44:00
0.68,2007-06-09,17:54:00
2.898,2007-06-09,18:40:00
1.414,2007-06-09,18:50:00
1.786,2007-06-09,19:00:00
0.39,2007-06-09,19:10:00
1.34,2007-06-09,19:20:00
1.32,2007-06-09,19:30:00
1.25,2007-06-09,19:40:00
1.252,2007-06-09,19:50:00
1.294,2007-06-09,20:00:00
1.272,2007-06-09,20:10:00
1.342,2007-06-09,20:20:00
1.4,2007-06-09,20:30:00
1.384,2007-06-09,20:40:00
1.426,2007-06-09,20:50:00
1.43,2007-06-09,21:00:00
1.426,2007-06-09,21:10:00
1.324,2007-06-09,21:20:00
1.264,2007-06-09,21:30:00
1.264,2007-06-09,21:40:00
1.364,2007-06-09,21:50:00
1.512,2007-06-09,22:00:00
1.416,2007-06-09,22:10:00
1.322,2007-06-09,22:20:00
1.27,2007-06-09,22:30:00
1.37,2007-06-09,22:40:00
0.298,2007-06-09,22:50:00
1.342,2007-06-09,23:00:00
1.27,2007-06-09,23:10:00
0.786,2007-06-09,23:20:00
0.738,2007-06-09,23:30:00
0.664,2007-06-09,23:40:00
0.654,2007-06-09,23:50:00
0.426,2007-06-10,00:00:00
0.916,2007-06-10,00:10:00
0.644,2007-06-10,00:20:00
0.638,2007-06-10,00:30:00
0.666,2007-06-10,00:40:00
0.254,2007-06-10,00:50:00
0.182,2007-06-10,01:00:00
0.376,2007-06-10,01:10:00
0.362,2007-06-10,01:20:00
0.422,2007-06-10,01:30:00
0.246,2007-06-10,01:40:00
0.18,2007-06-10,01:50:00
0.288,2007-06-10,02:00:00
0.276,2007-06-10,02:10:00
0.436,2007-06-10,02:20:00
0.29,2007-06-10,02:30:00
0.222,2007-06-10,02:40:00
0.414,2007-06-10,02:50:00
0.972,2007-06-10,03:00:00
0.444,2007-06-10,03:10:00
0.202,2007-06-10,03:20:00
0.128,2007-06-10,03:30:00
0.126,2007-06-10,03:40:00
0.226,2007-06-10,03:50:00
0.294,2007-06-10,04:00:00
0.192,2007-06-10,04:10:00
0.12,2007-06-10,04:20:00
0.21,2007-06-10,04:30:00
0.302,2007-06-10,04:40:00
0.366,2007-06-10,04:50:00
1.288,2007-06-10,05:00:00
1.176,2007-06-10,05:10:00
1.186,2007-06-10,05:20:00
1.29,2007-06-10,05:30:00
0.292,2007-06-10,05:40:00
0.188,2007-06-10,05:50:00
0.118,2007-06-10,06:00:00
0.21,2007-06-10,06:10:00
0.308,2007-06-10,06:20:00
0.368,2007-06-10,06:30:00
0.188,2007-06-10,06:40:00
0.118,2007-06-10,06:50:00
0.118,2007-06-10,07:00:00
0.224,2007-06-10,07:10:00
0.276,2007-06-10,07:20:00
0.188,2007-06-10,07:30:00
0.118,2007-06-10,07:40:00
0.208,2007-06-10,07:50:00
0.308,2007-06-10,08:00:00
0.288,2007-06-10,08:10:00
0.224,2007-06-10,08:20:00
0.118,2007-06-10,08:30:00
0.12,2007-06-10,08:40:00
4.536,2007-06-10,08:50:00
2.042,2007-06-10,09:00:00
0.348,2007-06-10,09:10:00
0.244,2007-06-10,09:20:00
0.342,2007-06-10,09:30:00
0.268,2007-06-10,09:40:00
0.33,2007-06-10,09:50:00
0.25,2007-06-10,10:00:00
0.648,2007-06-10,10:10:00
3.554,2007-06-10,10:20:00
1.382,2007-06-10,10:30:00
3.552,2007-06-10,10:40:00
1.4,2007-06-10,10:50:00
1.304,2007-06-10,11:00:00
1.312,2007-06-10,11:10:00
5.786,2007-06-10,11:20:00
1.72,2007-06-10,11:30:00
1.414,2007-06-10,11:40:00
1.354,2007-06-10,11:50:00
1.32,2007-06-10,12:00:00
1.36,2007-06-10,12:10:00
1.236,2007-06-10,12:20:00
0.468,2007-06-10,12:30:00
2.69,2007-06-10,12:40:00
3.084,2007-06-10,12:50:00
2.87,2007-06-10,13:00:00
2.824,2007-06-10,13:10:00
2.832,2007-06-10,13:20:00
2.682,2007-06-10,13:30:00
2.886,2007-06-10,13:40:00
1.666,2007-06-10,13:50:00
1.56,2007-06-10,14:00:00
4.034,2007-06-10,14:10:00
1.994,2007-06-10,14:20:00
1.826,2007-06-10,14:30:00
3.192,2007-06-10,14:40:00
0.94,2007-06-10,14:50:00
3.098,2007-06-10,15:00:00
0.686,2007-06-10,15:10:00
0.788,2007-06-10,15:20:00
0.774,2007-06-10,15:30:00
0.762,2007-06-10,15:40:00
0.588,2007-06-10,15:50:00
0.698,2007-06-10,16:00:00
2.842,2007-06-10,16:10:00
0.702,2007-06-10,16:20:00
0.628,2007-06-10,16:30:00
0.476,2007-06-10,16:40:00
0.194,2007-06-10,16:50:00
1.192,2007-06-10,17:00:00
1.322,2007-06-10,17:10:00
1.318,2007-06-10,17:20:00
1.214,2007-06-10,17:30:00
1.382,2007-06-10,17:40:00
1.34,2007-06-10,17:50:00
0.27,2007-06-10,18:00:00
0.198,2007-06-10,18:10:00
0.196,2007-06-10,18:20:00
0.178,2007-06-10,18:30:00
0.168,2007-06-10,18:40:00
0.168,2007-06-10,18:50:00
0.204,2007-06-10,19:00:00
0.198,2007-06-10,19:10:00
0.19,2007-06-10,19:20:00
2.3,2007-06-10,19:30:00
0.658,2007-06-10,19:40:00
0.87,2007-06-10,19:50:00
0.928,2007-06-10,20:00:00
0.826,2007-06-10,20:10:00
0.71,2007-06-10,20:20:00
0.526,2007-06-10,20:30:00
0.596,2007-06-10,20:40:00
0.356,2007-06-10,20:50:00
0.428,2007-06-10,21:00:00
0.344,2007-06-10,21:10:00
0.26,2007-06-10,21:20:00
0.408,2007-06-10,21:30:00
1.27,2007-06-10,21:40:00
1.308,2007-06-10,21:50:00
2.71,2007-06-10,22:00:00
2.066,2007-06-10,22:10:00
2.064,2007-06-10,22:20:00
2.168,2007-06-10,22:30:00
1.974,2007-06-10,22:40:00
2.028,2007-06-10,22:50:00
0.674,2007-06-10,23:00:00
0.624,2007-06-10,23:10:00
0.734,2007-06-10,23:20:00
0.724,2007-06-10,23:30:00
1.084,2007-06-10,23:40:00
0.686,2007-06-10,23:50:00
0.63,2007-06-11,00:00:00
0.34,2007-06-11,00:10:00
0.446,2007-06-11,00:20:00
0.434,2007-06-11,00:30:00
0.218,2007-06-11,00:40:00
0.294,2007-06-11,00:50:00
0.284,2007-06-11,01:00:00
0.322,2007-06-11,01:10:00
0.224,2007-06-11,01:20:00
0.126,2007-06-11,01:30:00
0.202,2007-06-11,01:40:00
0.192,2007-06-11,01:50:00
0.316,2007-06-11,02:00:00
0.3,2007-06-11,02:10:00
0.22,2007-06-11,02:20:00
0.2,2007-06-11,02:30:00
0.192,2007-06-11,02:40:00
0.162,2007-06-11,02:50:00
0.224,2007-06-11,03:00:00
0.22,2007-06-11,03:10:00
0.196,2007-06-11,03:20:00
0.192,2007-06-11,03:30:00
0.212,2007-06-11,03:40:00
0.304,2007-06-11,03:50:00
0.22,2007-06-11,04:00:00
0.196,2007-06-11,04:10:00
0.124,2007-06-11,04:20:00
0.124,2007-06-11,04:30:00
0.234,2007-06-11,04:40:00
0.298,2007-06-11,04:50:00
0.288,2007-06-11,05:00:00
0.124,2007-06-11,05:10:00
0.214,2007-06-11,05:20:00
0.206,2007-06-11,05:30:00
0.306,2007-06-11,05:40:00
0.29,2007-06-11,05:50:00
0.126,2007-06-11,06:00:00
0.126,2007-06-11,06:10:00
0.192,2007-06-11,06:20:00
1.486,2007-06-11,06:30:00
1.454,2007-06-11,06:40:00
1.6,2007-06-11,06:50:00
1.964,2007-06-11,07:00:00
1.508,2007-06-11,07:10:00
1.546,2007-06-11,07:20:00
1.494,2007-06-11,07:30:00
1.572,2007-06-11,07:40:00
1.502,2007-06-11,07:50:00
1.214,2007-06-11,08:00:00
1.784,2007-06-11,08:10:00
1.596,2007-06-11,08:20:00
1.57,2007-06-11,08:30:00
1.54,2007-06-11,08:40:00
1.526,2007-06-11,08:50:00
1.19,2007-06-11,09:00:00
1.254,2007-06-11,09:10:00
1.232,2007-06-11,09:20:00
1.302,2007-06-11,09:30:00
1.228,2007-06-11,09:40:00
1.15,2007-06-11,09:50:00
1.156,2007-06-11,10:00:00
1.252,2007-06-11,10:10:00
1.394,2007-06-11,10:20:00
1.284,2007-06-11,10:30:00
1.238,2007-06-11,10:40:00
1.156,2007-06-11,10:50:00
0.218,2007-06-11,11:00:00
0.278,2007-06-11,11:10:00
0.244,2007-06-11,11:20:00
0.112,2007-06-11,11:30:00
0.112,2007-06-11,11:40:00
0.112,2007-06-11,11:50:00
0.372,2007-06-11,12:00:00
0.32,2007-06-11,12:10:00
0.188,2007-06-11,12:20:00
0.112,2007-06-11,12:30:00
0.176,2007-06-11,12:40:00
0.29,2007-06-11,12:50:00
0.212,2007-06-11,13:00:00
0.156,2007-06-11,13:10:00
0.112,2007-06-11,13:20:00
0.192,2007-06-11,13:30:00
0.27,2007-06-11,13:40:00
0.296,2007-06-11,13:50:00
0.282,2007-06-11,14:00:00
0.112,2007-06-11,14:10:00
0.186,2007-06-11,14:20:00
0.18,2007-06-11,14:30:00
0.218,2007-06-11,14:40:00
0.208,2007-06-11,14:50:00
0.112,2007-06-11,15:00:00
0.184,2007-06-11,15:10:00
0.268,2007-06-11,15:20:00
0.2,2007-06-11,15:30:00
0.292,2007-06-11,15:40:00
0.212,2007-06-11,15:50:00
0.186,2007-06-11,16:00:00
0.114,2007-06-11,16:10:00
0.114,2007-06-11,16:20:00
0.22,2007-06-11,16:30:00
0.252,2007-06-11,16:40:00
0.186,2007-06-11,16:50:00
0.208,2007-06-11,17:00:00
0.198,2007-06-11,17:10:00
0.3,2007-06-11,17:20:00
0.26,2007-06-11,17:30:00
0.276,2007-06-11,17:40:00
